2022-07-14 10:34:00,156.6,160.35,154.4,156.35,218125,1749000
2022-07-14 10:35:00,156.4,167.15,155.25,161.85,292500,1756725
2022-07-14 10:36:00,163,171.85,160.25,161.05,288825,1756725
2022-07-14 10:37:00,160.65,160.85,150.3,155.25,215250,1756725
2022-07-14 10:38:00,154.95,162,152.1,154.85,114875,1792450
2022-07-14 10:39:00,153.5,154,148.15,153.45,182700,1792450
2022-07-14 10:40:00,150.4,153.45,144.35,149.8,206225,1792450
2022-07-14 10:41:00,148.8,159,147.4,156,234625,1843900
2022-07-14 10:42:00,153.9,157.6,149.4,156.5,139500,1843900
2022-07-14 10:43:00,156.4,158.85,150.5,151.3,140725,1843900
2022-07-14 10:44:00,150.65,162.8,150.65,161.45,165450,1847125
2022-07-14 10:45:00,161.55,165.4,156.8,162.9,203925,1847125
2022-07-14 10:46:00,162.05,164.85,152.15,154.45,143225,1847125
2022-07-14 10:47:00,155.05,164.3,154.25,155.55,147150,1866050
2022-07-14 10:48:00,153.95,164.65,151.45,164.05,167350,1866050
2022-07-14 10:49:00,162.75,166,157.2,161.7,147425,1866050
2022-07-14 10:50:00,161.2,164,154.65,162.25,133575,1876725
2022-07-14 10:51:00,161.4,164.25,154.5,158.65,142875,1876725
2022-07-14 10:52:00,160.7,162.75,155.9,160.4,137575,1876725
2022-07-14 10:53:00,159.2,167.75,158.05,167.75,225125,1878950
2022-07-14 10:54:00,169.4,198.4,163.05,192.25,511725,1878950
2022-07-14 10:55:00,192.8,210,185.95,189.2,547775,1878950
2022-07-14 10:56:00,190,191.25,180.1,183.4,209975,1702200
2022-07-14 10:57:00,184.8,189.35,176.55,183.2,175825,1702200
2022-07-14 10:58:00,182.15,203.8,180,195.1,333650,1702200
2022-07-14 10:59:00,194.55,202.25,188.3,195.85,220950,1699175
2022-07-14 11:00:00,194.45,213.55,191.95,208.45,306550,1699175
2022-07-14 11:01:00,205.2,209.95,191,193.1,290525,1699175
2022-07-14 11:02:00,196.95,197.2,182.35,182.45,211200,1687125
2022-07-14 11:03:00,182.5,185.2,174.95,179.45,190525,1687125
2022-07-14 11:04:00,178.65,191.95,178.65,188,161625,1687125
2022-07-14 11:05:00,188.25,188.25,177.5,183.9,131900,1678300
2022-07-14 11:06:00,184.05,184.05,173.6,179.4,147725,1678300
2022-07-14 11:07:00,179.2,179.55,158.55,159.9,278825,1678300
2022-07-14 11:08:00,161.55,164.65,153.05,160.1,251325,1684450
2022-07-14 11:09:00,159.5,161.5,147.55,153.05,210225,1684450
2022-07-14 11:10:00,152.2,157.65,145.35,146.1,243950,1684450
2022-07-14 11:11:00,145.4,157.05,140.4,153.55,309500,1742150
2022-07-14 11:12:00,153,153.7,138.05,142,240250,1742150
2022-07-14 11:13:00,141.75,148.6,140.45,147.6,176675,1742150
2022-07-14 11:14:00,147.15,149.15,140,140,162400,1781275
2022-07-14 11:15:00,138.45,142.3,133.7,134.25,372425,1781275
2022-07-14 11:16:00,132.2,133.85,119.95,120.8,514025,1781275
2022-07-14 11:17:00,119.15,121.15,108.05,111.1,752525,1976575
2022-07-14 11:18:00,110.05,111.35,103.1,109.35,686225,1976575
2022-07-14 11:19:00,111.25,116.35,108.85,108.85,473250,1976575
2022-07-14 11:20:00,108.55,121.8,107.25,117.95,483950,2206075
2022-07-14 11:21:00,118.7,120.2,109.15,116.35,366650,2206075
2022-07-14 11:22:00,115.75,119.35,111.45,115.25,287625,2206075
2022-07-14 11:23:00,115.05,116.35,106.95,109.2,310025,2297900
2022-07-14 11:24:00,109.25,111.95,100.65,106.1,446725,2297900
2022-07-14 11:25:00,105.1,113.4,103.65,111.45,417075,2297900
2022-07-14 11:26:00,110.85,116.5,109.55,115.4,313350,2424800
2022-07-14 11:27:00,114.65,122.65,114.3,118.9,483550,2424800
2022-07-14 11:28:00,119.2,120.75,114.45,117.45,304625,2424800
2022-07-14 11:29:00,115.9,120.05,113.55,115.9,290300,2465225
